PhraseId,SentenceId,Phrase,Sentiment,words_num
81,2,seek,2,1
17062,739,offens noth,2,3
107890,5706,embrac,4,1
95311,4975,hoot,3,4
141991,7701,good either,0,7
87437,4535,remain promin girl amus person,3,11
127780,6871,even flick,2,2
119378,6384,ala man make cloth,3,11
30464,1414,scorses,2,2
51564,2540,watchabl,2,3
120274,6430,invit genuin spontan,2,4
18626,817,noth attract movi,0,8
105701,5580,look tale brit behav badli watch snatch,2,16
43912,2128,thrust audienc futur wo n much care,1,12
65703,3329,becom sad,1,3
140220,7609,confid orchestr,4,2
82739,4273,involv talent,3,3
147566,8029,gori,2,3
85646,4428,never spring life,1,4
36031,1700,cal work issu dad come term pictur perfect life,2,16
13797,595,babak payami boldli quirki iranian drama secret ballot,3,10
108481,5740,rich visual clariti deepli,3,6
1882,69,titl,2,2
81165,4182,showboat wise cracker stock persona sure get old,2,11
76653,3941,supernatur,2,3
114017,6061,go home,3,4
36413,1722,car,2,2
26651,1222,find anyth appreci,2,5
32147,1506,wishi washi,1,1
148851,8098,movi n gener lot energi,1,10
95197,4965,back,2,2
52106,2572,formula equat,1,2
17119,743,empathi,2,2
27636,1268,fairlan,2,2
99566,5222,donovan squander main asset jacki chan fumbl vital action sequenc,1,16
88637,4605,accus make,2,4
20096,891,,2,2
152527,8322,natur man one anoth,2,10
1529,56,oscar size,3,2
36669,1736,becom distant memori,2,3
24870,1134,endear american art hous audienc,3,7
128697,6921,rap adolesc poster boy,2,4
17207,746,junior scientist,2,3
107101,5658,swept away,3,4
39844,1904,unpleas,1,5
76579,3938,insultingli unbeliev,1,2
63733,3226,stuff,2,2
48699,2377,buy ticket,2,2
44061,2135,might eeri thriller,1,7
94789,4945,interest stori,3,2
147357,8018,long event spiritu journey guru help,3,12
2602,100,may,2,1
60257,3043,one thing sure,2,7
132010,7115,deal right,2,3
114899,6119,stori emerg element romanc tragedi even silent movi comedi,3,15
98910,5187,noth,2,2
19719,869,passion,3,2
9303,388,,2,1
125549,6745,take sweet time build,2,5
13434,578,mostli work univers theme earnest perform excel use music popular gulzar jagjit,4,25
41039,1967,timeless danger emot repress,1,6
126147,6778,american profession,2,2
82963,4283,molina,2,1
91040,4735,hour,2,3
67480,3426,deriv choppi sloppi affair,0,7
103969,5483,isabel huppert show uncanni skill get skin charact,3,15
66456,3372,recreat,2,1
122312,6556,despit pyrotechn narc strictli book,2,11
117586,6274,heart one fail get,1,9
45813,2227,,0,1
139894,7589,desper work food,1,5
104192,5496,toe fine line chees earnest remark well everyth deliv convict hard carri away,3,26
37430,1777,deuc,2,1
125850,6760,cours,2,1
142133,7710,brainer,2,3
100321,5263,siev,2,1
44565,2158,real thing,3,4
87075,4517,hypnot dull relentlessli downbeat laughabl predict wail pitch cadenc depress fifteen year old suicid poetri,0,21
6855,275,move,2,1
12815,551,roughag,2,2
19004,833,seattl,2,1
69407,3528,human,2,2
129992,6998,bv,2,2
153705,8394,audaci imposs yet compel,3,4
34242,1609,ham,3,3
94762,4944,could singl iota wors,2,6
34312,1611,grace still leav shockwav,3,5
137812,7457,lrb auteil rrb,2,5
82034,4232,astut direct cardoso,3,6
102987,5428,fulli experienc,2,4
83911,4336,earnest studi despair,2,7
146297,7956,deuc wild tread heavili romeo juliet west side stori territori plainli busi go,1,20
67547,3429,dash resourc hero,3,6
25768,1179,modestli comic modestli action orient world war ii adventur,3,10
138104,7471,even creat,2,4
65185,3298,probe,2,2
55193,2751,tv big brother,2,4
125791,6758,question epp score twice tell funniest moment come fall ten feet onto head,2,29
40365,1932,provoc stuff specul effort hamper taylor cartoonish perform film ill consid notion hitler destini shape random chanc,1,34
133218,7187,viscer excit,4,2
142046,7705,seater plane,2,2
7316,298,right time,2,2
48178,2348,video market,2,2
65810,3337,play realist alway fairli,3,8
31721,1486,affect,2,1
17117,743,empathi piti fog screen,2,7
121265,6493,nation lampoon film franchis long reduc direct video irrelev,1,13
111888,5939,know death lurk around corner wait spoil thing,2,13
145516,7910,unblink frank,2,3
22874,1035,anoth reveng film,1,4
80575,4149,associ,2,1
51152,2517,classic low budget film noir movi,2,7
16659,719,take us surpris,2,4
140320,7615,offer rare insight structur relationship,3,9
18513,812,immens appeal coupl,3,4
119709,6403,seem embarrass,1,2
4480,169,cinema paradiso find new scene interest,3,9
60204,3038,kind impact day,2,10
72940,3725,feel guilti,2,4
96729,5052,look like action movi,2,5
14271,614,properti,2,1
65842,3339,appar skill maker,2,7
140874,7640,kid famili orient cabl channel,3,3
104197,5496,fine line chees,1,5
6217,246,gener deep,4,4
17307,752,movi load good intent,2,8
66026,3349,n eat enough film,2,8
146113,7945,finest,3,3
88672,4607,small film,2,5
100545,5276,better drug relat pictur,3,5
31180,1456,,2,1
110624,5863,w,2,1
78971,4063,high squaddi banter low shock,2,10
12469,535,jeopardi question,2,2
142840,7752,tot,2,2
73891,3779,new populist comedi underscor import famili tradit famili commun,3,14
21559,965,tri captur novel deeper intim reson film iron distanc us charact,1,24
97824,5121,pay neglig,1,4
73408,3751,final make sex stranger open today new york metropolitan area distast,0,18
102453,5392,juliann moor year,2,4
115501,6153,much mess one,1,8
130900,7055,expand tv show movi length,2,7
34825,1638,twist,2,2
148721,8091,contriv unmotiv psycholog unpersuas inconclus end,0,14
125244,6729,ask question much souvlaki take indigest set,1,13
42663,2059,forgett good heart movi,1,7
111212,5896,tone sever scene run,2,5
93689,4885,pass without remind audienc movi,1,10
47233,2301,tack,2,1
147674,8036,scenario,2,1
67868,3446,appar glee deriv lobotomi vital essenc scoop discard,0,21
61326,3099,crude serv work especi well,1,9
58432,2944,slime name high art,1,7
3750,142,creat,2,1
89044,4628,grab us,3,2
34935,1644,zinger fill crowd pleaser open mind elvi fan lrb mean rrb fun,4,19
112725,5986,touch film,4,2
115075,6130,fire plasma conduit,3,5
44637,2164,hypermasculin element,2,3
11386,489,stamp,2,1
24479,1113,kick,2,1
17321,752,squeez action emot familiar dramat arc holocaust escap stori,0,16
77764,3998,dope,3,1
15360,658,cacoyanni vision far less matur interpret play call piti sympathi anachronist phantasm haunt imagin glori past,1,30
18471,810,better satir target middl america,2,6
150003,8168,park lot,2,2
47612,2321,silver hair leonin,2,3
43623,2112,good perform realist non exploit approach,3,8
75721,3881,cynic cut sugar coat,1,7
87546,4542,,2,3
12297,526,convinc,2,4
32787,1536,strike blow artist integr,3,6
62101,3139,one span time reveal mean,3,7
135316,7308,work number level,3,7
55161,2750,scandal,2,1
3252,121,set tone summer good stuff,3,9
7160,292,aim shock,2,4
40466,1935,pretenti mess,0,5
26937,1236,bullock n katherin,2,4
30434,1412,vital,2,1
110434,5850,ye also intrigu honor worthwhil addit distinguish film legaci,4,16
126959,6825,stultifi,1,1
110425,5849,actor simpli good,4,6
126499,6802,salvo hit discern target,2,5
53455,2650,member variou household,2,7
98204,5146,ritchi may novel thought head,1,10
51417,2532,inclus world uptight middl class bore like antonia feel good,1,17
87567,4545,realli go love piano teacher,3,9
12190,521,though jay roach direct film back taxicab,0,13
9714,404,director roger michel tick tock pace,2,6
7613,308,airhead movi busi deserv right,1,10
92215,4799,play highli studi depend success patient viewer,3,15
61237,3095,blade definit cut rest,4,11
139385,7558,get us drunk parti favor sober us transpar attempt moral,1,19
141205,7659,let imageri,2,3
129802,6986,begin promis,3,4
31691,1485,touch heart anyon old enough earn year friendship,4,14
63802,3229,soul,2,3
152203,8303,wist everyday ironi,2,4
60953,3078,shown project televis screen sport bar,2,15
127202,6840,planet,2,3
43177,2086,harrow movi parent know button push,2,20
55864,2793,win wide summer audienc,3,5
6921,276,broken heart,2,2
12235,523,engross stori,3,3
71878,3668,chest,2,2
26274,1203,schneider,2,1
8654,360,moviego,2,2
32558,1527,par first one,3,7
15537,666,youth,2,1
4986,194,achiev,3,1
77626,3992,good one,3,3
59398,2996,warm water,2,2
119890,6412,summer playoff,2,2
95291,4974,interest jerk byzantin incarn bother pleasur audienc,1,15
19050,835,messi,1,2
109187,5781,secret life leav think,2,7
148012,8056,wholli unnecessari pre credit sequenc,1,4
9099,380,,2,1
155021,8482,ca n realli call work art,1,9
121722,6522,doubt true,2,5
46790,2278,incongru chemic perfect team crystal de niro,4,15
38651,1842,complex enough hold interest,3,6
135728,7333,els engag filmmak today cogniz cultur moral issu involv process,2,18
28787,1335,power,3,1
136501,7380,usual trace back littl thing,3,9
45909,2233,crass reactionari thriller match ridicul premis,1,16
115719,6166,art imposs disappear reappear act,2,6
126521,6803,life,2,2
30687,1427,base true stori,2,9
102849,5420,play hannib lecter,3,3
84987,4394,look wonder fan often funni fanat,3,11
122031,6541,amaz film work convinc movi end swear wet place feel sand creep other,3,28
51176,2518,shoot em up,2,1
38863,1854,good man,3,2
101203,5319,winner,3,2
142001,7704,unfold seri achronolog vignett whose cumul effect chill,3,13
37719,1794,pretenti mess,0,3
150597,8208,like work rollerbal left us cold,1,12
69393,3528,make us watch charact awaken notion human eventu choos,2,21
110620,5863,georg w bush henri kissing,2,6
91497,4762,popcorn film must even must see,1,15
110781,5868,screw thing,2,2
63738,3226,old hat provinc,2,3
154313,8433,markedli inact,1,2
97007,5071,better go know full well go happen,2,12
18595,817,darker side go young tv actor,2,12
148137,8061,role,2,2
111674,5927,wit compass,3,3
97079,5075,normal good actor even made look bad,1,12
46406,2257,stanley kwan direct one best gay love stori ever made,4,17
76254,3913,clash cultur,2,2
4606,175,imax film n,2,6
54375,2702,rel effect,3,2
129887,6993,impish divertiss theme interest attal gainsbourg live togeth film lot charm,3,25
33126,1553,stylish beauti photograph,4,5
581,22,sens,2,3
85046,4399,touch raucous amus,3,4
1260,47,tricki satisfi,3,7
14543,626,exploit lrb headbang rrb,1,4
148098,8060,phoni femal bond pictur like divin secret ya ya sisterhood,1,13
18316,800,jennif lopez,2,3
73091,3734,deliv promis,4,4
63350,3206,safe conduct rrb,2,4
153354,8375,cover,2,1
10649,451,get anywher near stori center,2,7
349,12,remain,2,3
26489,1214,stand act,2,2
88763,4612,odd poetic road movi spike jolt pop music pretti much take place ever watch gaze,3,23
13342,573,hearst,2,1
77186,3970,famili warmth,2,3
59480,3000,nerv rake act crackl line impress stage hardwar make robust scari entertain,4,24
103661,5467,entertain inform documentari,3,7
51361,2530,jonathan parker bartlebi end modern offic anomi film,3,15
130051,7004,sub par,1,1
63483,3212,j sandwich,2,3
11358,488,left think reason make movi present standard allow plenti nuditi,1,18
105203,5555,replac morph cute alien creatur mimic everyon everyth around,3,15
130970,7058,suit,2,2
135491,7316,f ed,0,4
122741,6585,depend slapstick defeat possibl creat darkli edg tome,2,14
75774,3884,need stronger stomach us,1,6
131852,7108,hard take spiritu quest serious,1,10
42619,2055,repeatedli,2,1
62337,3150,charad,2,1
63142,3192,sibl reconcili flash warmth gentl humor,3,10
140780,7637,deserv rare receiv,3,6
29994,1391,funniest motion,3,4
60372,3048,promis would,3,5
50299,2473,,2,3
38522,1836,could shake stick,2,7
128907,6933,film less cheap thriller expect fairli reveal studi two main charact damag good peopl whose orbit inevit danger collid,3,33
20727,924,love famili,3,3
67189,3409,film seem deflat,0,8
91124,4741,parent,2,1
77969,4013,pedestrian,2,3
76415,3926,love famili,3,7
43747,2121,hell,1,2
152276,8309,like militari system justic portray tiresom regiment,1,13
51965,2563,fairli trite narr,3,3
28998,1343,meet halfway,2,3
15142,651,centuri,2,1
36984,1751,themat heft,2,2
98471,5161,ving rhame wesley snipe,2,5
69330,3525,name allegedli inspir easili market flick,2,10
153860,8405,noth detract affect moral favorit,3,10
12614,542,amateurishli,1,1
65399,3312,handsom sophist,2,3
125231,6728,whini pathet starv untal artist,1,9
73983,3784,encourag young old alik go see uniqu entertain twist classic whale tale wo n sorri,4,26
74385,3811,gone way simpson,2,8
113832,6049,intellig,3,2
70706,3604,lot less time tri make credibl case report afterlif lot time romant urgenc center stori,2,32
7548,306,order,2,1
23400,1061,cult section local video store real deal,1,13
101315,5325,way work make women look like stereotyp caretak moral teacher instead seriou athlet,0,24
91517,4763,spiritu,3,1
7609,308,piffl airhead movi busi deserv right,0,14
46837,2280,,2,1
102602,5401,audienc film,2,6
67966,3450,sit minut call comedi laugh,0,16
57579,2904,trick,1,2
18822,826,face loss shatter cheeri tranquil suburban life,2,13
88883,4618,varieti titl,2,5
56558,2840,bizarr film wind,2,8
39230,1872,wrap proceed neatli,3,5
79484,4093,aw hard,1,2
93557,4879,among mani pleasur,3,4
65224,3301,bibbidi bobbidi bland,0,1
33975,1596,materi,2,3
144915,7869,take hold,3,3
92358,4809,case sacr bleu,2,9
121410,6504,cutesi romant tale,3,4
136464,7378,impress fake documentari,3,3
103934,5481,thought war film,3,6
95869,5009,american,2,3
55881,2793,studio anim classic,2,5
116641,6220,jez butterworth,2,2
121142,6487,ecolog,3,1
36190,1709,yield surpris,3,2
47218,2301,wrong comedi belli laugh come select outtak tack onto end credit,0,20
43536,2107,stick subject littl longer,3,7
67890,3446,scoop,2,1
36764,1742,worst tragedi,1,4
92716,4829,chees lace,2,1
89441,4650,could easili mistak sketchi work progress inexplic rush megaplex time,0,20
133791,7219,anim,2,2
126869,6821,lack attent,1,1
74649,3827,rush theatr,4,4
4903,190,extrem,2,1
16053,689,bar,2,1
119228,6373,good film solid pedigre front specif behind camera,3,20
74497,3819,wri,2,3
39267,1873,hastili,2,3
129400,6958,ensu much blood splatter,1,4
107761,5694,chang time,2,3
101875,5362,high style,3,2
152900,8346,demand suffer dread war side,2,13
39941,1909,sulki,1,1
3672,138,fresh,4,1
130032,7002,learn believ someth matter,3,7
5301,210,depress ruthlessli pain,1,4
5938,237,rip roar,3,1
46899,2285,clever adapt,3,3
120004,6419,expect slice american pie hijink,2,7
78157,4022,deftli set uproari humor underli serious sneak viewer provid experi richer anticip,3,25
110473,5852,laggard,2,1
87101,4518,writer director stephen gaghan,2,3
92609,4824,obviou,2,2
55956,2799,shunji iwai,2,3
33046,1548,bottomlessli,1,1
149453,8135,live action cartoon fast move cheer simplist minut exagger action put togeth preteen boy mind,3,23
1912,70,fear foibl,2,5
148188,8064,excus,1,2
108414,5737,dare say,2,5
4706,179,nostalg yarn keep guess,3,10
126306,6789,amus sad reflect,3,5
47290,2305,acquaint author work hand,2,15
144609,7850,n know band album song heart,2,13
46977,2289,critic,2,1
149311,8126,hint awkward hitchcockian theme tact,2,9
33771,1588,spri predecessor rush slapdash sequel sake sequel less half plot ingenu,0,24
87090,4517,cadenc,2,1
120623,6450,roger mouth,2,3
116135,6189,enough origin life distanc pack paint number romant comedi often end cinema screen,3,24
92025,4788,given favor sentiment war movi vein soldier,2,17
9246,386,like human hairier,1,7
106402,5619,often funni,3,1
101658,5351,script boast tart tv insid humor film trace human empathi,1,19
115062,6130,space base homag robert loui stevenson treasur island fire plasma conduit,3,17
110252,5838,narr grace,3,3
101452,5335,highli ambiti person project,3,5
131687,7097,stori without surpris,1,7
85652,4429,one make,3,2
27947,1283,ebulli,3,1
92126,4794,boundari hop,2,1
98220,5147,delight without much stori,2,6
80001,4121,troubl everi day,2,5
53748,2668,interact,2,1
28964,1342,cynic,2,3
1209,44,,2,2
13909,598,protagonist,1,1
84699,4382,ship news,2,6
24331,1106,revit alway remark clung tradit,3,12
94858,4948,drool,2,1
73238,3740,far,2,2
68922,3501,come resembl kind soft core twaddl expect see showtim red shoe diari,0,20
44438,2154,preach messag,1,3
88556,4600,exceedingli memor one,3,3
76072,3903,difficult shrug annoy chatti fish,1,11
98936,5189,exquisit trap,3,2
71114,3629,film realli except justifi three hour run time,3,15
141975,7700,daddi,2,1
69577,3537,decept casual ode,3,4
37260,1769,scene cinemat perfect steal heart away,4,12
26057,1192,prevail,2,2
73346,3748,gorgeous strang movi,4,3
89056,4629,gener famili comedi,2,4
83381,4306,fairli dispos yet still entertain b,3,7
2599,100,,2,1
98151,5142,quit vision,3,6
109283,5786,buri aliv,2,2
41478,1994,tv seri,2,3
141577,7681,erot sensuou charg,2,5
60793,3070,harrow journey,3,2
2305,88,wonder big screen,4,9
101584,5345,movi special,2,3
147406,8020,affect child act,3,3
46591,2267,n,2,3
106691,5635,content mere lioniz titl charact exploit anger easi sanctimoni formula thrill ham fist sermon need nation health insur,1,31
92767,4832,focus anguish develop one mull leav familiar travers unchart ground,2,20
140814,7638,one trick,2,1
21036,940,say much,1,5
87178,4522,savvi director robert j siegel,4,6
19685,867,stereotyp,1,2
67774,3442,seen end movi,2,7
45940,2235,none meaning memor,1,9
97250,5083,filmmak style,2,2
48501,2370,bland song color flat draw,2,9
121508,6509,massiv wave lift blue crush one summer pleasur movi,4,16
9600,400,flaw,1,2
145427,7901,suggest influenc filmmak direct especi coen brother steven soderbergh,2,22
7801,317,except,2,1
125247,6729,souvlaki take indigest set,1,8
9067,379,stumbl,1,1
12213,522,laugh minut crowd pleaser,4,3
80588,4150,charact except run dark tunnel fight variou anonym attack evad elabor surveil technolog,1,23
16534,710,swing subcultur,2,2
120090,6423,race cultur,2,3
15148,651,object lesson period filmmak,3,6
31651,1483,,2,2
2764,106,civic virtu,2,3
115608,6161,make amaz breakthrough first star role,3,10
7201,293,hostil odd one anoth,1,6
66637,3383,toy offer,2,3
22550,1020,realli cool,3,2
23167,1049,night,2,3
47555,2318,eventu cloy pow drama,1,5
116143,6189,distanc,2,2
116190,6192,foreground,2,3
7310,298,right question,2,3
126565,6805,themat reson,2,3
100144,5254,use analges balm overstimul mind,2,7
124462,6687,absolut inescap gorgeou,4,5
153008,8354,show,2,2
130747,7043,indisput,2,1
52327,2587,spontan,3,1
3555,133,kind product would funnier director releas outtak theatric use film bonu featur dvd,1,29
113468,6031,well expect,1,4
109608,5807,evok childish night terror,1,5
60502,3055,emot richli,3,4
28270,1302,spin styx,2,2
133572,7206,sort,2,4
72923,3724,terribl film,0,3
37266,1769,cinemat perfect,4,2
78117,4020,preview,2,1
5341,212,bewar,2,1
91462,4758,straddl,2,1
133190,7183,minut,2,1
55790,2789,pictur,2,2
141964,7700,neither sappi big daddi anarch happi gilmor waterboy,2,18
50278,2473,never seen first two film seri ca n compar friday next,2,20
135625,7327,american adobo heart lrb palat rrb right place brain littl scatter ditsi even,1,27
109167,5781,though intrepid explor attract cross sexual ident,3,10
14777,636,popcorn movi fun equal dose action chees ham cheek lrb well seriou debt road warrior rrb feel like unreal potenti,3,35
62427,3156,blasphem,1,2
30104,1397,concept idea thrill ride,4,13
21386,955,fun,3,2
41288,1981,say,2,1
97531,5099,part histori,2,2
43048,2078,sound like cruel decept carri men margin intellig reactionari idea women total lack empathi,1,26
100560,5277,collaps exactli kind buddi cop comedi,0,10
91243,4748,mean spirit film,1,3
113368,6024,want bang head seat front clueless idioci utterli misplac earnest,0,26
9348,390,town kind authent feel,3,8
118836,6351,specif scari scene,2,3
126757,6814,parent child relationship,2,3
97942,5128,flaw,2,2
32204,1508,quirkili appeal minor movi might make,2,11
54648,2719,slave year,2,5
26361,1208,scald like acid,0,4
66044,3350,unexpect fizzabl,2,2
100504,5272,unearth quak essenc passion grief fear,2,11
23658,1073,hold,2,2
45182,2194,intermin,1,2
42573,2053,properli intens claustrophob,2,4
65654,3327,could use inform adult hindsight,1,8
124101,6662,talent suppos grow,2,7
82383,4255,lot nubil young actor film campu deprav,2,13
36802,1744,dolor,2,3
529,19,aveng,2,3
143040,7764,intermitt hilari,3,2
9970,418,e,2,2
74754,3832,tad,2,2
83872,4334,mood,2,2
117573,6274,realli exist tri eke emot tug heart one fail get,1,21
77472,3984,stolid,2,1
74861,3838,thesi,2,1
119126,6367,full emot involv,3,5
68988,3503,credit film,2,5
34355,1612,rush slapstick thoroughfar,2,5
109148,5780,search quarter giant pile eleph fece posit dread,0,14
125313,6732,,2,3
8750,365,avoid comic possibl situat,1,10
20923,934,skinni,2,1
31958,1496,travail hal hartley function pastich,2,11
94518,4933,idiom,2,1
136559,7383,mr prolif director music video,3,9
21252,951,littl add beyond dark vision alreadi relay superb,2,11
60130,3033,sit jaglom self consciou gratingli irrit film,2,12
122202,6551,human heart,2,3
121483,6508,feel time like giant commerci univers studio much action take place,0,19
129525,6965,real audienc pleaser strike chord anyon ever,3,13
24496,1114,use littl dialogu make rel effortless read follow action time,2,19
2716,103,victim,2,2
91964,4785,character mildli amus,3,5
121912,6533,event unfold,2,3
151427,8257,gone top instead tri way,1,11
122076,6543,much angeliqu lrb open rrb danc guarante karmen enthron among cinema memor women,3,24
98604,5167,yeah,2,2
63559,3217,styliz drain human emot,1,10
26884,1234,includ son wife wife father two brother incred subtleti acumen,3,27
26539,1217,deeper realiz,3,2
128005,6885,comic turn,3,5
77219,3972,littl like chocol milk moustach,3,7
39561,1888,copi copi copi,1,9
106001,5597,flashbulb edit,2,2
36027,1700,love cal work issu dad come term pictur perfect life,3,20
40603,1944,free offend,2,3
73444,3753,come look like someth wholli origin,4,7
142114,7709,loss denial life arm length film,1,12
111538,5918,stomach grumbl tasti grub,2,7
72467,3703,sensat real life centuri crime,4,5
61023,3083,n disappoint,3,3
46841,2281,rest us sit dahmer two hour amount littl punish,0,19
134870,7279,caricatur even radioact hair,3,9
110942,5878,n thoroughli debat media,2,9
130763,7045,said pictur,2,6
107671,5690,exalt,2,1
102349,5386,shudder,2,1
24249,1102,kosminski,2,1
130722,7042,name,2,3
36534,1728,thing made origin men black pleasur,3,13
338,12,sometim dream youth remain,1,10
128405,6908,sprecher,2,2
8910,372,offer chill much like get sit around campfir around midnight tell creepi stori give willi,4,26
78313,4029,like perform evelyn come heart,4,11
132752,7158,see terrif film kid n kid borrow,4,16
153872,8405,friend,2,2
127210,6841,angelina joli surpris flair self deprec comedi,3,9
89434,4649,cube fix,2,3
33047,1549,actress find rhythm protect script bad idea awkward,3,19
127472,6856,humor wri,3,4
121704,6521,evan saga,2,3
90571,4715,movi seam may show give mothman irresist uncanni ambienc goe long way toward keep pictur compel,3,28
54447,2706,anyth els slight tadpol pull back consequ action revel,2,17
63996,3237,,2,2
33743,1586,wrap idiosyncrat strain kitschi goodwil,2,10
8175,338,highli prais,3,1
146149,7947,noteworthi charact,3,2
26175,1199,slim travel incognito ridicul wig respect halloween costum shop would ever tri sell,1,17
57988,2921,share,2,3
147851,8045,feel strang thing turn nasti tragic final third film,2,16
73410,3751,make sex,2,2
107949,5709,worst possibl,1,2
93565,4879,live intellig,3,3
89409,4648,manag convinc almost everyon put screen,3,17
34911,1642,sporad funni,3,2
50403,2478,water like,2,1
6125,244,littl thing,2,2
131230,7073,pain watch witherspoon talent wast away insid unnecessari film like legal blond sweet home abomin mean,1,24
57595,2905,movi sentiment hypocrit lesson sexism,2,9
65362,3309,make statement inabl dream aspir,2,10
106027,5597,bout,2,1
113712,6044,left crucial thing like charact develop coher,0,15
75337,3864,fresh face young gun cast,3,6
62301,3149,pasolini film,2,2
109618,5807,gener suspens rather gross audienc,3,8
77027,3962,walk away realli know look like,2,18
88405,4593,push audienc meat grinder one,2,10
90133,4691,got someth pretti damn close,2,7
29296,1357,tri,2,2
83791,4331,pay repar viewer,1,5
11116,476,dramat involv,2,2
75503,3871,heartbreakingli thought minor classic,3,6
98926,5188,weird perform direct,1,5
19889,880,incomprehens moviego alreadi clad basic black,2,9
60454,3053,could someth special two thing drag mediocr director clare peplo misunderstand marivaux rhythm mira sorvino limit classic actress,1,35
140612,7629,shimizu,2,2
85916,4446,faint,2,1
117553,6273,predict winner,1,5
131637,7094,full charm,4,4
31939,1495,would n want live waydowntown,1,7
74478,3817,pueril men,1,2
133826,7220,roberto benigni,2,2
94118,4910,ultra loud blast,3,3
153627,8389,act ultim,2,4
87510,4540,mysteri sensual emot intens,4,7
17581,761,,3,1
138938,7531,tuxedo minut screen time n one true chan moment,1,20
124141,6665,life imageri paint,3,9
14519,625,borg queen alic krige,2,5
9230,386,rule,2,1
114266,6077,love amaz unhappili neither excess strain contriv,2,16
4200,159,wear welcom tryingli titl charact,1,12
35795,1689,fan phrase life affirm usual mean schmaltzi,2,21
134468,7254,graphic carnag creation war torn croatia,2,8
52966,2625,rule regard love famili govern hierarchi,3,11
112637,5980,galleri,2,1
44289,2148,jolt seat coupl time give laugh leav feel like worth seven buck even though turn bit cheat end,4,46
44703,2167,vulner persona,2,2
130043,7003,make heart,3,6
79876,4115,poetic,3,2
100386,5267,pretti gift realli heart,4,10
28027,1287,clever way captur inner citi life year,3,12
133192,7183,snowman,2,2
17421,756,add sum part,2,8
118333,6321,one movi bad start becom good,1,13
145862,7930,humor warmth,3,3
2026,77,bulk,2,1
137799,7457,lay chemistri complex relationship lrb auteil rrb emili lrb le besco rrb,2,20
43224,2088,smartli direct grown film idea,4,8
91801,4778,thought go realli aw,0,8
68704,3491,memoir,2,1
79090,4072,tough beauti,3,2
19464,853,go right rank player camera bring togeth,3,17
146033,7941,lrb fi rrb,2,3
14833,638,none origin premis,1,3
139321,7553,diari,2,2
74279,3805,infomerci,0,2
26666,1223,co written mattel execut lobbyist,2,7
6817,274,screenwrit chri ver weil direct debut good natur never dull,4,12
88705,4608,entir histori yiddish theater,2,7
124253,6672,must read seek anyon act ambit sens pride shame,0,18
105681,5578,shoot,2,2
141940,7699,ignor littl smugli superior,1,7
99836,5237,satir style,2,3
89226,4637,road perdit display great worth see,4,12
99209,5202,produc recent memori,2,4
118056,6306,virtuou,3,1
36127,1706,last tango,2,4
10501,443,good look relentlessli lowbrow outing play like clueless south fork,1,12
61009,3082,particularli vex handicap,2,6
120887,6469,young hank fisk vagu resembl celebr parent bring fresh good look eas front camera work,4,28
57005,2868,convers starter,3,4
34062,1600,territori,2,4
112139,5953,intellectu logist,3,3
85764,4437,easi watch,3,3
138855,7525,street gang turf war brooklyn stale clich gratuit violenc empti machismo,0,18
81772,4218,shout classic french nuanc,3,4
116850,6234,life affirm heartbreak,3,5
49086,2397,bald,2,1
140345,7616,thorough transit would made film cohes,2,10
129468,6961,extrem op exce expect,3,6
143731,7800,work,2,4
144107,7821,scarlet letter,2,5
81454,4200,exercis biographi hero worship,3,11
94671,4940,go right,3,4
14539,625,ahead,2,1
121294,6496,never seen lrb remak rrb anyth stomach turn way adam sandler new movi rape pillag inciner frank capra classic,0,29
41150,1973,significantli less charm listen four year old tast exagger,0,13
72135,3684,moder success,3,2
68963,3503,besson,2,2
142888,7755,regurgit water mani,0,6
98233,5148,elud,2,1
50368,2477,n particularli assault still make feel never want see anoth car chase explos gunfight,1,27
17363,753,deni,2,5
8790,366,told well master storytel,3,7
28741,1331,creation bugsi cater,2,8
106317,5613,love amaz,3,4
85253,4407,major role,2,2
71952,3675,love robust middl pictur,3,7
3782,144,initi strang,1,2
148267,8069,aaa action,3,4
41057,1968,final come sharp focu,3,5
47984,2340,least one stori tell,3,13
135249,7303,play like bad soap opera,0,6
143665,7796,old silli,2,3
77632,3992,hand director georg clooney bite big job first time,3,17
26603,1220,movi certain scene particular,2,9
98476,5162,say know suffer see film know,1,21
154222,8426,effici,3,2
8060,332,band perform featur drumlin red hot lrb rrb mere stori point view film ice cold,2,27
49569,2427,sergio,2,1
68360,3469,matur deepli felt fantasi director travel year russian histori,3,18
121422,6505,premis dialogu,2,3
108615,5749,skill assembl highli polish profession adapt chill unsettl manhunt,4,21
118167,6312,remors,2,1
117122,6249,modicum patienc find charact foibl timeless uniqu perspect,3,19
96108,5020,american action adventur buff film interest,2,9
119737,6403,put servic,2,5
59489,3000,crackl,2,2
136914,7405,peopl dedic,2,4
73255,3742,remark process sweep pictur reinvigor romanc genr,4,11
22976,1038,flame,2,2
48536,2371,everyth like miramax chief,2,8
107766,5694,well made pizza,3,2
7684,310,sex movi,2,4
106649,5632,like goofi museum exhibit,1,6
150034,8172,good answer one,2,7
27630,1268,end like adventur fairlan,2,9
58152,2931,pathet anim,3,9
9109,380,requiem,2,1
110090,5830,soror boy funnier movi pretti bad,0,14
26639,1222,addict film violenc,1,7
34612,1626,unflapp digniti somewher jane wyman june cleaver,2,11
